Invoice ID,Branch,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross income,Rating
760-53-9233,A,Member,Male,Fashion accessories,41.28,3,6.192,130.032,3/26/2019,18:37,Credit card,116.53344,7.30656,8.5
538-22-0304,C,Normal,Male,Electronic accessories,64.95,10,32.475,681.975,3/24/2019,18:27,Cash,612.4785,37.0215,5.2
416-17-9926,A,Member,Female,Electronic accessories,74.22,10,37.11,779.31,1/1/2019,14:42,Credit card,699.8946,42.3054,4.3
237-44-6163,A,Normal,Male,Electronic accessories,10.56,8,4.224,88.704,1/24/2019,17:43,Cash,79.66464,4.81536,7.6
636-17-0325,B,Normal,Male,Health and beauty,62.57,4,12.514,262.794,2/25/2019,18:37,Cash,227.00396,23.27604,9.5
343-75-9322,B,Member,Female,Sports and travel,11.85,8,4.74,99.54,1/9/2019,16:34,Cash,93.6624,1.1376,4.1
528-14-9470,A,Member,Male,Health and beauty,91.3,1,4.565,95.865,2/14/2019,14:42,Ewallet,82.8091,8.4909,9.2
427-45-9297,B,Member,Female,Home and lifestyle,40.73,7,14.2555,299.3655,3/12/2019,11:01,Ewallet,271.70983,13.40017,5.4
807-34-3742,A,Normal,Male,Fashion accessories,52.38,1,2.619,54.999,3/26/2019,19:44,Cash,49.28958,3.09042,5.8
288-62-1085,A,Member,Male,Fashion accessories,38.54,5,9.635,202.335,1/9/2019,13:34,Ewallet,181.3307,11.3693,5.6
670-71-7306,B,Normal,Male,Sports and travel,44.63,6,13.389,281.169,1/2/2019,20:08,Credit card,264.56664,3.21336,5.1
660-29-7083,C,Normal,Male,Electronic accessories,55.87,10,27.935,586.635,1/15/2019,15:01,Cash,526.8541,31.8459,5.8
271-77-8740,C,Member,Female,Sports and travel,29.22,6,8.766,184.086,1/1/2019,11:40,Ewallet,173.21616,2.10384,5
497-36-0989,A,Normal,Male,Fashion accessories,51.94,3,7.791,163.611,2/15/2019,15:21,Cash,146.62662,9.19338,7.9
291-59-1384,B,Normal,Male,Electronic accessories,60.3,1,3.015,63.315,2/28/2019,17:38,Cash,56.8629,3.4371,6
860-73-6466,A,Member,Female,Sports and travel,39.47,2,3.947,82.887,3/2/2019,16:16,Credit card,77.99272,0.94728,5
549-23-9016,C,Member,Female,Food and beverages,14.87,2,1.487,31.227,2/13/2019,18:15,Credit card,29.2939,0.4461,8.9
896-34-0956,A,Normal,Male,Fashion accessories,21.32,1,1.066,22.386,1/26/2019,12:43,Cash,20.06212,1.25788,5.9
804-38-3935,A,Member,Male,Electronic accessories,93.78,3,14.067,295.407,1/30/2019,11:32,Credit card,265.30362,16.03638,5.9
585-90-0249,A,Member,Male,Electronic accessories,73.26,1,3.663,76.923,1/27/2019,18:08,Ewallet,69.08418,4.17582,9.7
862-29-5914,C,Normal,Female,Sports and travel,22.38,1,1.119,23.499,1/30/2019,17:08,Credit card,22.11144,0.26856,8.6
845-94-6841,C,Member,Female,Food and beverages,72.88,9,32.796,688.716,1/8/2019,19:38,Cash,646.0812,9.8388,4
125-45-2293,A,Normal,Female,Fashion accessories,99.1,6,29.73,624.33,1/19/2019,13:11,Cash,559.5186,35.0814,4.2
843-73-4724,A,Normal,Male,Fashion accessories,74.1,1,3.705,77.805,1/25/2019,11:05,Cash,69.7281,4.3719,9.2
409-33-9708,A,Normal,Female,Fashion accessories,98.48,2,9.848,206.808,2/19/2019,10:12,Ewallet,185.33936,11.62064,9.2
658-66-3967,C,Normal,Male,Health and beauty,53.19,7,18.6165,390.9465,1/14/2019,15:42,Ewallet,337.70331,34.62669,5
866-70-2814,B,Normal,Female,Electronic accessories,52.79,10,26.395,554.295,2/25/2019,11:58,Ewallet,497.8097,30.0903,10
160-22-2687,A,Member,Female,Health and beauty,95.95,5,23.9875,503.7375,1/23/2019,14:21,Ewallet,435.13325,44.61675,8.8
895-03-6665,B,Normal,Female,Fashion accessories,36.51,9,16.4295,345.0195,2/16/2019,10:52,Cash,309.20319,19.38681,4.2
770-42-8960,B,Normal,Male,Food and beverages,21.12,8,8.448,177.408,1/1/2019,19:31,Cash,166.4256,2.5344,6.3
748-45-2862,A,Member,Female,Home and lifestyle,28.31,4,5.662,118.902,3/7/2019,18:35,Cash,107.91772,5.32228,8.2
234-36-2483,B,Normal,Male,Health and beauty,57.59,6,17.277,362.817,2/15/2019,13:51,Cash,313.40478,32.13522,5.1
316-66-3011,A,Member,Female,Food and beverages,47.63,9,21.4335,450.1035,1/23/2019,12:35,Cash,422.23995,6.43005,5
848-95-6252,C,Member,Female,Home and lifestyle,86.27,1,4.3135,90.5835,2/20/2019,13:24,Ewallet,82.21531,4.05469,7
840-76-5966,A,Member,Male,Sports and travel,12.76,2,1.276,26.796,1/8/2019,18:06,Ewallet,25.21376,0.30624,7.8
152-03-4217,B,Normal,Female,Home and lifestyle,11.28,9,5.076,106.596,3/17/2019,11:55,Credit card,96.74856,4.77144,4.3
533-66-5566,B,Normal,Female,Home and lifestyle,51.07,7,17.8745,375.3645,1/12/2019,11:42,Cash,340.68797,16.80203,7
124-31-1458,A,Member,Female,Electronic accessories,79.59,3,11.9385,250.7085,1/8/2019,14:30,Cash,225.16011,13.60989,6.6
176-78-1170,C,Member,Male,Health and beauty,33.81,3,5.0715,106.5015,1/26/2019,15:11,Ewallet,91.99701,9.43299,7.3
361-59-0574,B,Member,Male,Sports and travel,90.53,8,36.212,760.452,3/15/2019,14:48,Credit card,715.54912,8.69088,6.5
101-81-4070,C,Member,Female,Health and beauty,62.82,2,6.282,131.922,1/17/2019,12:36,Ewallet,113.95548,11.68452,4.9
631-34-1880,C,Member,Male,Food and beverages,24.31,3,3.6465,76.5765,1/8/2019,19:09,Credit card,71.83605,1.09395,4.3
852-82-2749,A,Normal,Male,Sports and travel,64.59,4,12.918,271.278,1/6/2019,13:35,Ewallet,255.25968,3.10032,9.3
873-14-6353,A,Member,Male,Food and beverages,24.82,7,8.687,182.427,2/16/2019,10:33,Credit card,171.1339,2.6061,7.1
584-66-4073,C,Normal,Male,Fashion accessories,56.5,1,2.825,59.325,3/13/2019,15:45,Ewallet,53.1665,3.3335,9.6
544-55-9589,B,Member,Female,Electronic accessories,21.43,10,10.715,225.015,1/28/2019,11:51,Cash,202.0849,12.2151,6.2
166-19-2553,A,Member,Male,Sports and travel,89.06,6,26.718,561.078,1/18/2019,17:26,Cash,527.94768,6.41232,9.9
737-88-5876,A,Member,Male,Home and lifestyle,23.29,4,4.658,97.818,3/19/2019,11:52,Credit card,88.78148,4.37852,5.9
154-87-7367,C,Normal,Male,Home and lifestyle,65.26,8,26.104,548.184,3/15/2019,14:04,Ewallet,497.54224,24.53776,6.3
885-56-0389,C,Member,Male,Fashion accessories,52.35,1,2.6175,54.9675,2/12/2019,17:49,Cash,49.26135,3.08865,4
608-05-3804,B,Member,Male,Electronic accessories,39.75,1,1.9875,41.7375,2/25/2019,20:19,Cash,37.48425,2.26575,6.1
448-61-3783,A,Normal,Female,Electronic accessories,90.02,8,36.008,756.168,3/21/2019,16:08,Credit card,679.11088,41.04912,4.5
761-49-0439,B,Member,Female,Electronic accessories,12.1,8,4.84,101.64,1/19/2019,10:17,Ewallet,91.2824,5.5176,8.6
490-95-0021,B,Member,Female,Food and beverages,33.21,10,16.605,348.705,1/8/2019,14:25,Ewallet,327.1185,4.9815,6
115-38-7388,C,Member,Female,Fashion accessories,10.18,8,4.072,85.512,3/30/2019,12:51,Credit card,76.63504,4.80496,9.5
311-13-6971,B,Member,Male,Sports and travel,31.99,10,15.995,335.895,2/20/2019,15:18,Credit card,316.0612,3.8388,9.9
291-55-6563,A,Member,Female,Home and lifestyle,34.42,6,10.326,216.846,3/30/2019,12:45,Ewallet,196.81356,9.70644,7.5
548-48-3156,A,Member,Female,Food and beverages,83.34,2,8.334,175.014,3/19/2019,13:37,Cash,164.1798,2.5002,7.6
460-93-5834,A,Normal,Male,Sports and travel,45.58,7,15.953,335.013,1/13/2019,10:03,Cash,315.23128,3.82872,5
325-89-4209,A,Member,Male,Food and beverages,87.9,1,4.395,92.295,2/5/2019,19:42,Ewallet,86.5815,1.3185,6.7
884-80-6021,A,Member,Female,Electronic accessories,73.47,10,36.735,771.435,3/23/2019,13:14,Ewallet,692.8221,41.8779,9.5
137-74-8729,C,Normal,Female,Fashion accessories,12.19,8,4.876,102.396,3/13/2019,12:47,Ewallet,91.76632,5.75368,6.8
880-46-5796,A,Member,Male,Sports and travel,76.92,10,38.46,807.66,3/17/2019,19:53,Ewallet,759.9696,9.2304,5.6
389-70-2397,C,Normal,Female,Health and beauty,83.66,5,20.915,439.215,2/21/2019,10:26,Cash,379.3981,38.9019,7.2
114-35-5271,B,Normal,Female,Electronic accessories,57.91,8,23.164,486.444,2/7/2019,15:06,Cash,436.87304,26.40696,8.1
607-76-6216,C,Member,Female,Fashion accessories,92.49,5,23.1225,485.5725,3/2/2019,16:35,Credit card,435.16545,27.28455,8.6
715-20-1673,B,Normal,Male,Electronic accessories,28.38,5,7.095,148.995,3/6/2019,20:57,Cash,133.8117,8.0883,9.4
811-35-1094,B,Member,Male,Electronic accessories,50.45,6,15.135,317.835,2/6/2019,15:16,Credit card,285.4461,17.2539,8.9
699-88-1972,B,Normal,Male,Health and beauty,99.16,8,39.664,832.944,1/28/2019,17:47,Credit card,719.50496,73.77504,4.2
781-84-8059,C,Normal,Male,Fashion accessories,60.74,7,21.259,446.439,1/18/2019,16:23,Ewallet,400.09438,25.08562,5
409-49-6995,C,Member,Female,Food and beverages,47.27,6,14.181,297.801,2/5/2019,10:17,Cash,279.3657,4.2543,8.8
725-54-0677,C,Member,Male,Health and beauty,85.6,7,29.96,629.16,3/2/2019,13:50,Cash,543.4744,55.7256,5.3
146-09-5432,A,Member,Male,Food and beverages,35.04,9,15.768,331.128,2/9/2019,19:17,Ewallet,310.6296,4.7304,4.6
377-79-7592,C,Member,Female,Electronic accessories,44.84,9,20.178,423.738,1/14/2019,14:00,Credit card,380.55708,23.00292,7.5
509-10-0516,B,Normal,Male,Home and lifestyle,45.97,4,9.194,193.074,2/9/2019,12:02,Ewallet,175.23764,8.64236,5.1
595-94-9924,A,Member,Female,Health and beauty,27.73,5,6.9325,145.5825,3/26/2019,20:21,Credit card,125.75555,12.89445,4.2
865-41-9075,A,Normal,Male,Food and beverages,11.53,7,4.0355,84.7455,1/28/2019,17:35,Cash,79.49935,1.21065,8.1
545-07-8534,C,Normal,Female,Health and beauty,58.32,2,5.832,122.472,2/14/2019,12:42,Ewallet,105.79248,10.84752,6
118-62-1812,C,Member,Female,Home and lifestyle,78.38,4,15.676,329.196,3/24/2019,17:56,Cash,298.78456,14.73544,7.9
450-42-3339,C,Normal,Male,Health and beauty,84.61,10,42.305,888.405,2/9/2019,18:58,Credit card,767.4127,78.6873,8.8
851-98-3555,B,Normal,Female,Health and beauty,82.88,5,20.72,435.12,3/24/2019,14:08,Credit card,375.8608,38.5392,6.6
186-71-5196,A,Member,Female,Food and beverages,79.54,2,7.954,167.034,3/27/2019,16:30,Ewallet,156.6938,2.3862,6.2
624-01-8356,B,Normal,Female,Home and lifestyle,49.01,10,24.505,514.605,1/27/2019,10:44,Credit card,467.0653,23.0347,4.2
313-66-9943,B,Member,Female,Food and beverages,29.15,3,4.3725,91.8225,3/27/2019,20:29,Credit card,86.13825,1.31175,7.3
151-27-8496,C,Normal,Female,Electronic accessories,56.13,4,11.226,235.746,1/19/2019,11:43,Ewallet,211.72236,12.79764,8.6
453-33-6436,A,Normal,Female,Home and lifestyle,93.12,8,37.248,782.208,2/7/2019,10:09,Cash,709.94688,35.01312,6.8
522-57-8364,A,Member,Male,Fashion accessories,51.34,8,20.536,431.256,1/31/2019,10:00,Ewallet,386.48752,24.23248,7.6
459-45-2396,A,Member,Female,Food and beverages,99.6,3,14.94,313.74,2/25/2019,18:45,Cash,294.318,4.482,5.8
717-96-4189,C,Normal,Female,Electronic accessories,35.49,6,10.647,223.587,2/2/2019,12:40,Cash,200.80242,12.13758,4.1
722-13-2115,C,Member,Male,Sports and travel,42.85,1,2.1425,44.9925,3/14/2019,15:36,Credit card,42.3358,0.5142,9.3
749-81-8133,A,Normal,Female,Fashion accessories,94.67,4,18.934,397.614,3/11/2019,12:04,Cash,356.33788,22.34212,6.8
777-67-2495,B,Normal,Male,Home and lifestyle,68.97,3,10.3455,217.2555,2/22/2019,11:26,Ewallet,197.18523,9.72477,8.7
636-98-3364,B,Member,Female,Electronic accessories,26.26,3,3.939,82.719,3/2/2019,12:36,Ewallet,74.28954,4.49046,6.3
246-55-6923,C,Member,Female,Home and lifestyle,35.79,9,16.1055,338.2155,3/10/2019,15:06,Credit card,306.97083,15.13917,5.1
181-82-6255,B,Normal,Female,Home and lifestyle,16.37,6,4.911,103.131,2/8/2019,10:58,Cash,93.60366,4.61634,7
838-02-1821,C,Member,Female,Home and lifestyle,12.73,2,1.273,26.733,2/22/2019,12:10,Credit card,24.26338,1.19662,5.2
887-42-0517,C,Normal,Female,Sports and travel,83.14,7,29.099,611.079,1/10/2019,10:31,Credit card,574.99624,6.98376,6.6
457-12-0244,C,Member,Female,Sports and travel,35.22,6,10.566,221.886,3/14/2019,13:49,Ewallet,208.78416,2.53584,6.5
226-34-0034,B,Normal,Female,Electronic accessories,13.78,4,2.756,57.876,1/10/2019,11:10,Ewallet,51.97816,3.14184,9
321-49-7382,B,Member,Male,Sports and travel,88.31,1,4.4155,92.7255,2/15/2019,17:38,Credit card,87.25028,1.05972,5.2
397-25-8725,A,Member,Female,Health and beauty,39.62,9,17.829,374.409,1/13/2019,17:54,Credit card,323.41806,33.16194,6.8
431-66-2305,B,Normal,Female,Electronic accessories,88.25,9,39.7125,833.9625,2/15/2019,20:51,Credit card,748.97775,45.27225,7.6
825-94-5922,B,Normal,Male,Sports and travel,25.31,2,2.531,53.151,3/2/2019,19:26,Ewallet,50.01256,0.60744,7.2
641-62-7288,B,Normal,Male,Home and lifestyle,99.92,6,29.976,629.496,3/24/2019,13:33,Ewallet,571.34256,28.17744,7.1
756-93-1854,C,Member,Female,Fashion accessories,83.35,2,8.335,175.035,2/2/2019,14:05,Credit card,156.8647,9.8353,9.5
243-55-8457,A,Normal,Female,Food and beverages,74.44,10,37.22,781.62,2/27/2019,11:40,Ewallet,733.234,11.166,5.1
458-10-8612,C,Normal,Male,Health and beauty,64.08,7,22.428,470.988,1/20/2019,12:27,Ewallet,406.84392,41.71608,7.6
501-61-1753,B,Normal,Female,Home and lifestyle,63.15,6,18.945,397.845,1/3/2019,20:24,Ewallet,361.0917,17.8083,9.8
235-06-8510,C,Member,Male,Home and lifestyle,85.72,3,12.858,270.018,1/24/2019,20:59,Ewallet,245.07348,12.08652,5.1
433-08-7822,C,Normal,Female,Health and beauty,78.89,7,27.6115,579.8415,1/5/2019,19:48,Ewallet,500.87261,51.35739,7.5
361-85-2571,A,Normal,Female,Sports and travel,89.48,5,22.37,469.77,3/30/2019,10:18,Cash,442.0312,5.3688,7.4
131-70-8179,A,Member,Female,Health and beauty,92.09,3,13.8135,290.0835,2/17/2019,16:27,Cash,250.57689,25.69311,4.2
500-02-2261,C,Normal,Female,Food and beverages,57.29,6,17.187,360.927,3/21/2019,17:04,Ewallet,338.5839,5.1561,5.9
720-72-2436,A,Normal,Male,Food and beverages,66.52,4,13.304,279.384,3/2/2019,18:14,Ewallet,262.0888,3.9912,6.9
702-83-5291,C,Member,Male,Fashion accessories,99.82,9,44.919,943.299,3/27/2019,10:43,Cash,845.37558,53.00442,6.6
809-69-9497,A,Normal,Female,Home and lifestyle,45.68,10,22.84,479.64,1/19/2019,19:30,Ewallet,435.3304,21.4696,5.7
449-16-6770,A,Normal,Male,Health and beauty,50.79,5,12.6975,266.6475,2/19/2019,14:53,Credit card,230.33265,23.61735,5.3
333-23-2632,A,Member,Male,Health and beauty,10.08,7,3.528,74.088,3/28/2019,20:14,Cash,63.99792,6.56208,4.2
489-82-1237,A,Normal,Female,Electronic accessories,93.88,7,32.858,690.018,1/5/2019,11:51,Credit card,619.70188,37.45812,7.3
859-97-6048,C,Member,Male,Electronic accessories,84.25,2,8.425,176.925,3/26/2019,14:13,Credit card,158.8955,9.6045,5.3
676-10-2200,B,Member,Male,Fashion accessories,53.78,1,2.689,56.469,2/3/2019,20:13,Ewallet,50.60698,3.17302,4.7
373-88-1424,C,Member,Male,Home and lifestyle,35.81,5,8.9525,188.0025,2/6/2019,18:44,Ewallet,170.63465,8.41535,7.9
365-16-4334,B,Normal,Female,Food and beverages,26.43,8,10.572,222.012,2/24/2019,14:26,Ewallet,208.2684,3.1716,8.9
503-21-4385,B,Member,Male,Health and beauty,39.91,3,5.9865,125.7165,2/21/2019,12:40,Ewallet,108.59511,11.13489,9.3
305-89-2768,B,Member,Female,Home and lifestyle,21.9,3,3.285,68.985,1/9/2019,18:43,Ewallet,62.6121,3.0879,4.7
574-80-1489,B,Member,Female,Food and beverages,62.85,4,12.57,263.97,2/25/2019,13:22,Ewallet,247.629,3.771,8.7
784-08-0310,C,Member,Female,Food and beverages,21.04,4,4.208,88.368,1/13/2019,13:58,Cash,82.8976,1.2624,7.6
200-40-6154,B,Member,Male,Home and lifestyle,65.91,6,19.773,415.233,2/9/2019,11:45,Cash,376.87338,18.58662,5.7
846-10-0341,A,Normal,Female,Fashion accessories,42.57,7,14.8995,312.8895,1/6/2019,11:51,Cash,280.40859,17.58141,6.8
577-34-7579,C,Member,Male,Food and beverages,50.49,9,22.7205,477.1305,1/10/2019,17:16,Cash,447.59385,6.81615,5.4
430-02-3888,B,Normal,Male,Electronic accessories,46.02,6,13.806,289.926,2/7/2019,15:55,Cash,260.38116,15.73884,7.1
867-47-1948,C,Normal,Female,Home and lifestyle,15.8,10,7.9,165.9,1/9/2019,12:07,Cash,150.574,7.426,7.8
384-59-6655,A,Member,Female,Food and beverages,98.66,9,44.397,932.337,2/19/2019,15:07,Cash,874.6209,13.3191,8.4
256-58-3609,C,Member,Male,Fashion accessories,91.98,1,4.599,96.579,3/18/2019,15:29,Cash,86.55318,5.42682,9.8
324-92-3863,A,Member,Male,Electronic accessories,20.89,2,2.089,43.869,2/5/2019,18:45,Cash,39.39854,2.38146,9.8
593-08-5916,A,Normal,Female,Fashion accessories,15.5,1,0.775,16.275,3/19/2019,15:23,Credit card,14.5855,0.9145,7.4
364-34-2972,C,Member,Male,Electronic accessories,96.82,3,14.523,304.983,3/30/2019,20:37,Cash,273.90378,16.55622,6.7
794-42-3736,B,Normal,Male,Food and beverages,33.33,2,3.333,69.993,1/26/2019,14:41,Credit card,65.6601,0.9999,6.4
172-42-8274,B,Normal,Female,Electronic accessories,38.27,2,3.827,80.367,3/2/2019,18:18,Credit card,72.17722,4.36278,5.8
558-60-5016,A,Normal,Female,Home and lifestyle,33.3,9,14.985,314.685,3/4/2019,15:27,Ewallet,285.6141,14.0859,7.2
195-06-0432,A,Member,Male,Home and lifestyle,81.01,3,12.1515,255.1815,1/13/2019,12:55,Credit card,231.60759,11.42241,9.3
605-03-2706,A,Normal,Female,Health and beauty,15.8,3,2.37,49.77,3/25/2019,18:02,Cash,42.9918,4.4082,9.5
214-30-2776,B,Member,Female,Electronic accessories,34.49,5,8.6225,181.0725,3/11/2019,19:44,Credit card,162.62035,9.82965,9
746-04-1077,B,Member,Female,Food and beverages,84.63,10,42.315,888.615,1/1/2019,11:36,Credit card,833.6055,12.6945,9
448-34-8700,B,Member,Male,Home and lifestyle,36.91,7,12.9185,271.2885,2/10/2019,13:51,Ewallet,246.22661,12.14339,6.7
452-04-8808,B,Normal,Male,Electronic accessories,87.08,7,30.478,640.038,1/26/2019,15:17,Cash,574.81508,34.74492,5.5
531-56-4728,A,Normal,Male,Home and lifestyle,80.08,3,12.012,252.252,2/11/2019,15:29,Cash,228.94872,11.29128,5.4
744-82-9138,C,Normal,Male,Fashion accessories,86.13,2,8.613,180.873,2/7/2019,17:59,Cash,162.09666,10.16334,8.2
883-69-1285,B,Member,Male,Fashion accessories,49.92,2,4.992,104.832,3/6/2019,11:55,Credit card,93.94944,5.89056,7
221-25-5073,A,Normal,Female,Food and beverages,74.66,4,14.932,313.572,3/4/2019,10:39,Cash,294.1604,4.4796,8.5
518-71-6847,B,Member,Male,Food and beverages,26.6,6,7.98,167.58,2/26/2019,15:10,Ewallet,157.206,2.394,4.9
156-20-0370,B,Normal,Female,Electronic accessories,25.45,1,1.2725,26.7225,3/10/2019,18:10,Credit card,23.99935,1.45065,5.1
151-33-7434,B,Normal,Female,Food and beverages,67.77,1,3.3885,71.1585,2/4/2019,20:43,Credit card,66.75345,1.01655,6.5
728-47-9078,C,Member,Male,Food and beverages,59.59,4,11.918,250.278,1/19/2019,12:46,Cash,234.7846,3.5754,9.8
809-46-1866,A,Normal,Male,Health and beauty,58.15,4,11.63,244.23,1/23/2019,17:44,Cash,210.9682,21.6318,8.4
139-32-4183,A,Member,Female,Sports and travel,97.48,9,43.866,921.186,3/14/2019,14:19,Ewallet,866.79216,10.52784,7.4
148-41-7930,C,Normal,Male,Health and beauty,99.96,7,34.986,734.706,1/23/2019,10:33,Cash,634.64604,65.07396,6.1
189-40-5216,C,Normal,Male,Electronic accessories,96.37,7,33.7295,708.3195,1/9/2019,11:40,Cash,636.13837,38.45163,6
374-38-5555,B,Normal,Female,Fashion accessories,63.71,5,15.9275,334.4775,2/7/2019,19:30,Ewallet,299.75555,18.79445,8.5
764-44-8999,B,Normal,Female,Health and beauty,14.76,2,1.476,30.996,2/18/2019,14:42,Ewallet,26.77464,2.74536,4.3
552-44-5977,B,Member,Male,Health and beauty,62,8,24.8,520.8,1/3/2019,19:08,Credit card,449.872,46.128,6.2
267-62-7380,C,Member,Male,Electronic accessories,82.34,10,41.17,864.57,3/29/2019,19:12,Ewallet,776.4662,46.9338,4.3
430-53-4718,B,Member,Male,Health and beauty,75.37,8,30.148,633.108,1/28/2019,15:46,Credit card,546.88472,56.07528,8.4
886-18-2897,A,Normal,Female,Food and beverages,56.56,5,14.14,296.94,3/22/2019,19:06,Credit card,278.558,4.242,4.5
602-16-6955,B,Normal,Female,Sports and travel,76.6,10,38.3,804.3,1/24/2019,18:10,Ewallet,756.808,9.192,6
745-74-0715,A,Normal,Male,Electronic accessories,58.03,2,5.803,121.863,3/10/2019,20:46,Ewallet,109.44458,6.61542,8.8
690-01-6631,B,Normal,Male,Fashion accessories,17.49,10,8.745,183.645,2/22/2019,18:35,Ewallet,164.5809,10.3191,6.6
652-49-6720,C,Member,Female,Electronic accessories,60.95,1,3.0475,63.9975,2/18/2019,11:40,Ewallet,57.47585,3.47415,5.9
233-67-5758,C,Normal,Male,Health and beauty,40.35,1,2.0175,42.3675,1/29/2019,13:46,Ewallet,36.59745,3.75255,6.2
303-96-2227,B,Normal,Female,Home and lifestyle,97.38,10,48.69,1022.49,3/2/2019,17:16,Ewallet,928.0314,45.7686,4.4
727-02-1313,A,Member,Male,Food and beverages,31.84,1,1.592,33.432,2/9/2019,13:22,Cash,31.3624,0.4776,7.7
347-56-2442,A,Normal,Male,Home and lifestyle,65.82,1,3.291,69.111,2/22/2019,15:33,Cash,62.72646,3.09354,4.1
849-09-3807,A,Member,Female,Fashion accessories,88.34,7,30.919,649.299,2/18/2019,13:28,Cash,581.89558,36.48442,6.6
